comp,var,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,dim_1,ind_1
biomass,biomass_03,0.968441630197701,1.5190063976402841,0.9737927028449289,7.524647067787072e-06,0.02006021383716304,0.17764675567625485,inf,0.00023648900266006706,0.0034847686402465538,0.9962787423570933,pft,7
biomass,biomass_03,0.9777530846457001,1.1758039595790875,0.9724330717375999,5.3044624116118135e-06,0.018538185704983976,0.14915399878749463,inf,0.001736938677063873,0.012387303360585645,0.9858757579623505,pft,8
biomass,biomass_03,0.9430012451892148,0.19432101198461735,0.9524224394596431,1.3590547165184832e-05,0.0276549550898701,0.2387441199501784,inf,0.00019091926390523182,0.006514265563342476,0.9932948151727523,pft,9
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_04,0.9856823878770049,365.587470368387,0.9816774918966982,3.4138321704804725e-06,0.027816272869454168,0.11965622475657131,inf,9.414906279988425e-05,0.00880416262426756,0.9911016883129325,pft,2
biomass,biomass_04,0.9670761778501062,339.22352430571317,0.9714509595238124,7.85021987360365e-06,0.027965064503889286,0.18144922747119566,inf,4.2496562684035726e-07,0.00449194274803218,0.995507632286341,pft,3
biomass,biomass_04,0.943303335419967,194.18164814307545,0.9606964305302944,1.3518518020990229e-05,0.0264597464599684,0.2381106141691987,inf,0.0006993770117334711,0.0021481405328334343,0.9971524824554329,pft,4
biomass,biomass_04,0.9587497392173112,412.3568221561733,0.9545739875216736,9.835541436024975e-06,0.021305133624565844,0.20310160211748393,inf,0.000903463798144778,0.015315996867449165,0.9837805393344061,pft,5
biomass,biomass_04,0.9373164252543323,484.97822081275723,0.9629650439816253,1.4946012099586938e-05,0.03006901010035458,0.25036688028904225,inf,0.001540082284953586,0.0005289222295090898,0.9979309954855373,pft,6
biomass,biomass_04,0.804216145357862,479.1954329134959,0.9608728243106224,4.6681891903227945e-05,0.042521372745506984,0.44247469378726956,inf,0.00216269276538876,0.016555488475701482,0.9812818187589099,pft,7
biomass,biomass_04,0.8862960777914995,328.9052292339524,0.9572025300402909,2.7111092562827966e-05,0.036769906174756,0.3372001218987035,inf,0.003848493996917016,0.0016606544149526995,0.9944908515881303,pft,8
biomass,biomass_04,0.792126747271886,42.58412958893396,0.8097757913426127,4.956443794184883e-05,0.0526664831568277,0.4559311929755563,inf,7.268194390110871e-05,0.0392952282780853,0.9606320897780136,pft,9
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_05,0.9864755865814804,90.02125504139954,0.9878559638403623,3.2247051546303417e-06,0.027138310691117367,0.11629451155802518,inf,3.260312402891104e-05,0.002153395948637142,0.997814000927334,pft,2
biomass,biomass_05,0.9669198358997968,86.27373793916745,0.9702494984582498,7.887497401097557e-06,0.028160233458677415,0.18187953183413233,inf,2.6210345199762376e-06,0.005346423245033795,0.9946509557204462,pft,3
biomass,biomass_05,0.9650362921392395,43.3465220110845,0.9922787841603701,8.336601778912845e-06,0.02253585731862564,0.18698584935967874,inf,0.0008878449306139593,0.002690016702045949,0.9964221383673401,pft,4
biomass,biomass_05,0.9694956799093231,91.77535144416572,0.9612004887306008,7.2733238175195384e-06,0.018894714032327294,0.1746548599114177,inf,0.000157732214665541,0.01862192441620732,0.9812203433691271,pft,5
biomass,biomass_05,0.9598804727089042,111.41441243615039,0.9792941051688281,9.56593402267425e-06,0.027555863437104665,0.20029859532981203,inf,0.005391209689818637,1.4191697720832135e-05,0.9945945986124606,pft,6
biomass,biomass_05,0.971200004633393,56.165453120404855,0.9838032666341854,6.866951684932528e-06,0.018455185565809818,0.16970561383350588,inf,0.0001893808283408017,0.00011263564886095156,0.9996979835227984,pft,7
biomass,biomass_05,0.9656354283936135,56.61008813602315,0.956298128355902,8.193746210392591e-06,0.02295782022309061,0.18537683675795777,inf,0.0025953712238377074,0.021098688311173182,0.976305940464989,pft,8
biomass,biomass_05,0.9496428199520288,6.955283145901243,0.9787208535710045,1.2006957569854828e-05,0.02547798994729761,0.22440405532871094,inf,0.0018859629448844224,0.0002935171937142135,0.9978205198614014,pft,9
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_06,0.9937089517551796,6.119027262062851,0.9894877810095533,1.5000115032952756e-06,0.018326514305404565,0.07931612852894666,inf,0.0007459786849626295,0.008695952132179966,0.9905580691828575,pft,2
biomass,biomass_06,0.7790731848360801,11.093751500573344,0.8318184624052908,5.267687533712919e-05,0.06785901210065659,0.47002852590446026,inf,0.00035628139405557356,0.016040354809063302,0.9836033637968812,pft,3
biomass,biomass_06,0.9796534024796588,6.420709511589685,0.9788820993018078,4.851358493166706e-06,0.01856665234700903,0.14264149999330897,inf,1.1237456338947383e-05,0.005952644519655252,0.9940361180240058,pft,4
biomass,biomass_06,0.9744773228406037,9.118110960618486,0.9720187804045513,6.085521497233257e-06,0.0206331020019395,0.15975818338788245,inf,0.0004259237348943147,0.009223494736078704,0.9903505815290269,pft,5
biomass,biomass_06,0.818373346459204,6.749108524440987,0.9030798922216161,4.330630747276968e-05,0.04386904274922753,0.42617678672212556,inf,0.00033093945611681883,0.00020863483239261588,0.9994604257114905,pft,6
biomass,biomass_06,0.9872981165698707,8.5224443988446,0.9740635199089033,3.028584508852971e-06,0.02182784327659882,0.11270263275598029,inf,0.0056540515306342685,0.030920295291668936,0.9634256531776968,pft,7
biomass,biomass_06,0.6029919565832262,1.3873334915930413,0.5556360346542405,9.466095455812442e-05,0.015041632639352561,0.6300857429086725,inf,0.0005781336560547143,0.20779739744434797,0.7916244688995974,pft,8
biomass,biomass_06,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_06,0.6906719692141416,4.5448730714898,0.8722783257162968,7.375489527559807e-05,0.046755698737623544,0.5561726627458944,inf,0.004074630299021205,0.0021811476219575562,0.9937442220790214,pft,10
biomass,biomass_06,0.8765063024703075,8.357706152841251,0.9140739115214369,2.944532606811933e-05,0.06656642408396904,0.3514167006983199,inf,5.310257009335457e-05,0.004853514914047132,0.9950933825158593,pft,11
biomass,biomass_06,0.9192832463576321,1.967656967045252,0.9399405750467498,1.924576863194274e-05,0.03238281152345165,0.28410694050369106,inf,0.00011339270494748998,0.004907994713716529,0.994978612581336,pft,12
biomass,biomass_06,0.7806561407284297,1.6780811546430385,0.9979687953659391,5.229944188640207e-05,0.0228642942342759,0.4683416053177107,inf,0.000848895892726269,0.047724475440190595,0.9514266286670832,pft,13
biomass,biomass_06,0.3344303818330894,2.5319231041182872,0.6878272498144722,0.00015869566479897725,0.042415209559681095,0.8158245020633487,inf,0.000986211058460582,0.0006059401670042435,0.9984078487745351,pft,14
biomass,biomass_06,0.5675338295575972,1.2641256016470523,0.5738343187854564,0.00010311544359618568,0.021676006718455453,0.6576216012589632,598.3136226298607,0.0001761592785081405,0.131402248854272,0.8684215918672199,pft,15
biomass,biomass_07,0.9696989815342683,1.0292939767849494,0.9636760594573811,7.224849419583154e-06,0.03346966978821821,0.17407187729708595,inf,0.0015525176176347372,0.01515113794730423,0.983296344435061,pft,2
biomass,biomass_07,0.7229238747788365,2.3477745891159603,0.7551242973471363,6.606488441134084e-05,0.07907989577684757,0.5263802097544735,inf,0.000889787006428422,0.0459427742836564,0.9531674387099152,pft,3
biomass,biomass_07,0.9746716674904999,0.2369108216087659,1.0246075715002296,6.039182763352418e-06,0.017639401069421738,0.15914877476594044,inf,0.0046046049238635785,0.05273080115195951,0.9426645939241769,pft,4
biomass,biomass_07,0.9598455121767571,0.5867582139371543,0.946220198138841,9.574269867249146e-06,0.024867896641863726,0.20038584736263915,inf,7.151177941601143e-05,0.029285362490371336,0.9706431257302125,pft,5
biomass,biomass_07,0.8381498367703595,1.339124011578495,0.9548739709616318,3.859088298274692e-05,0.03393216343107681,0.4023060566653708,inf,0.003439356597499333,0.007530424377356873,0.9890302190251439,pft,6
biomass,biomass_07,0.9814690620329561,0.17442987357267364,0.9772036485747049,4.418440144741016e-06,0.0253678977038583,0.1361283878074071,inf,0.00047185060646696546,0.010022459592393307,0.9895056898011397,pft,7
biomass,biomass_07,0.5605108214614913,0.21530340154388042,0.5293523743169961,0.0001047899805766592,0.015556010945575545,0.6629398000863341,inf,0.00036589855952670494,0.19705579040929325,0.80257831103118,pft,8
biomass,biomass_07,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_07,0.7942373294770052,1.3712451345924106,0.847519758497775,4.9061199457080304e-05,0.041307618265151405,0.4536107037129909,inf,0.0013688109976092502,0.01266180116553355,0.9859693878368572,pft,10
biomass,biomass_07,0.934477406232672,3.2905638284857766,0.9553342408274351,1.5622936043711987e-05,0.05317281727356394,0.2559738146126046,inf,0.0004941056323710767,0.002194991088012637,0.9973109032796162,pft,11
biomass,biomass_07,0.9447709156651727,0.8947396691939609,0.950703810389559,1.3168594261999845e-05,0.020698670317840524,0.2350086899134314,inf,9.978255077541673e-05,0.008703650954636474,0.9911965664945881,pft,12
biomass,biomass_07,0.794633595387147,1.3435550650387589,0.8514055986676149,4.896671545370841e-05,0.016439619484819996,0.4531737024727418,inf,4.635115249040261e-05,0.01076621286283549,0.9891874359846742,pft,13
biomass,biomass_07,0.574245810463442,0.6200963466420162,0.7447959078210878,0.00010151506665153982,0.03714998706836359,0.6524984210989004,inf,0.000741925324499108,0.004429750893493286,0.9948283237820076,pft,14
biomass,biomass_07,0.5487010320413133,0.2844738101604356,0.5320978779239924,0.00010760585788237644,0.021371604371830638,0.671787889112841,524.3032852968389,0.0001749083276814934,0.17630554179419405,0.8235195498781245,pft,15
biomass,biomass_08,-510.46041202803485,3.3585536457672826e-09,0.7424868123048279,0.12195050358322242,0.34917230930370646,22.615490532553892,inf,0.15753631886333735,0.7641506596463016,0.07831302149036107,pft,2
biomass,biomass_08,0.8398233178097166,25.616147566859873,0.8667140246844456,3.819186509067319e-05,0.06647894946662151,0.40022079180157966,inf,0.0003151216997798519,0.018693605286095392,0.9809912730141248,pft,3
biomass,biomass_08,-1.5541872220527329,1.8863184712519446e-09,0.6128737071672679,0.0006090098288156254,0.18864476705182046,1.5981824745793993,inf,0.06625959354132091,0.14844880368889746,0.7852916027697817,pft,4
biomass,biomass_08,-1.174974147034122,1.7475913297738239e-09,0.6632436461770777,0.0005185918328645975,0.17477110272273397,1.4747793553729052,inf,0.0478043728772444,0.1382652272719999,0.8139303998507558,pft,5
biomass,biomass_08,0.9233791945097314,25.64781648803466,0.9800781168159667,1.8269147708695438e-05,0.053102332796559626,0.2768046341560572,inf,0.008669816576864945,0.004180004673344533,0.9871501787497906,pft,6
biomass,biomass_08,0.9893746790368592,3.862874179804568e-10,0.9127110983344002,2.5334575496282346e-06,0.0386300645513617,0.1030791975286033,inf,0.14211733112542402,0.7036984288766892,0.1541842399978868,pft,7
biomass,biomass_08,0.9721333451488348,5.564267976306158,1.0012809868541206,6.644409835757096e-06,0.018254971326847485,0.16693308495072287,inf,0.001328432234305151,0.008162761121203701,0.990508806644491,pft,8
biomass,biomass_08,0.9744916116490117,1.1543329150444046,1.0238940151947107,6.082114532901357e-06,0.028389470569471355,0.1597134570128275,inf,0.011266259828341467,0.050416620967365065,0.9383171192042934,pft,9
biomass,biomass_08,0.9719757706362985,9.012021535761388,0.9601122926672185,6.681981250286497e-06,0.046441405097887224,0.16740438872294114,inf,0.003000835205774951,0.024611521175099287,0.9723876436191258,pft,10
